user_id,matched_user_id,action,timestamp,text_score,mbti_score,location_score
U053,U093,1,2026-06-15 05:38:00,18.758305986462982,50,30
U053,U086,1,2026-02-27 08:38:00,17.85504435374031,100,30
U053,U045,1,2026-03-20 22:45:00,12.256767170687827,70,100
U054,U092,0,2026-03-19 21:33:00,15.331138234737068,50,30
U054,U081,1,2026-04-12 18:06:00,15.406377570412419,70,100
U054,U067,0,2026-06-19 11:35:00,11.04051831564582,50,30
U054,U023,0,2026-06-05 09:19:00,8.208179482742436,50,30
U054,U022,1,2026-05-04 02:21:00,17.721583983647815,50,30
U054,U094,1,2026-06-13 10:55:00,12.341393529186059,50,30
U054,U076,0,2026-06-17 22:57:00,3.448816296095182,50,30
U054,U006,1,2026-02-18 04:33:00,36.56727404978067,50,30
U055,U015,1,2026-06-24 04:46:00,7.816419779868135,100,30
U055,U027,0,2026-05-08 09:16:00,24.966993229368978,50,30
U055,U060,1,2026-04-14 12:47:00,3.8804575131382926,100,30
U055,U001,0,2026-05-27 06:21:00,1.4260699926738458,50,30
U055,U008,1,2026-02-26 21:34:00,28.60806547145059,50,100
U055,U032,1,2026-05-02 21:22:00,7.290767782102113,50,100
U055,U050,0,2026-02-13 21:56:00,7.5947250027194215,50,30
U055,U098,0,2026-03-17 03:30:00,1.5647178175021286,50,30
U056,U071,1,2026-03-27 20:05:00,13.470292750202503,50,30
U056,U067,0,2026-02-27 23:55:00,12.457754493637047,100,30
U056,U012,0,2026-03-26 11:16:00,12.454580892168185,50,100
U056,U026,0,2026-04-29 03:30:00,22.722617219524572,50,30
U056,U030,0,2026-06-12 18:37:00,12.184734210500666,50,30
U056,U034,1,2026-01-19 15:56:00,7.258488847896547,50,30
U056,U066,0,2026-01-31 21:24:00,15.399197937356874,50,30
U056,U048,0,2026-04-16 01:55:00,0.67521766461013,50,30
U057,U007,1,2026-04-28 04:20:00,4.7450185644887855,100,30
U057,U094,1,2026-02-16 02:31:00,15.02447444280784,50,30
U057,U070,0,2026-02-15 10:40:00,14.523842348271302,50,100
U057,U068,0,2026-04-26 08:13:00,13.551193235810011,50,30
U057,U023,1,2026-02-13 18:48:00,13.058643232581973,50,30
U057,U030,0,2026-01-23 04:39:00,8.086671027894123,50,30
U057,U031,0,2026-04-20 12:27:00,18.05057953824572,50,30
U057,U082,1,2026-04-09 00:02:00,24.818628761387902,50,30
U058,U050,0,2026-02-18 00:43:00,7.253396838566149,50,30
U058,U032,0,2026-03-05 07:44:00,25.25586303137549,100,30
U058,U068,1,2026-03-21 04:06:00,17.045717017584025,50,100
U058,U074,0,2026-05-31 09:10:00,10.248893609144849,50,100
U058,U036,0,2026-01-12 09:18:00,10.358181012723692,50,100
U058,U027,0,2026-05-14 19:33:00,38.003151104289486,50,30
U058,U055,1,2026-06-25 04:21:00,23.76597496972812,50,30
U058,U073,1,2026-05-06 11:48:00,11.893188075159339,50,30
U059,U045,0,2026-02-03 06:46:00,3.4423200438190444,50,30
U059,U083,1,2026-05-10 05:07:00,34.847936191432524,50,30
U059,U089,0,2026-06-16 01:24:00,9.222916892437196,50,30
U059,U046,1,2026-03-07 17:39:00,10.798949279162075,50,30
U059,U029,0,2026-01-13 21:06:00,15.581703099197936,50,30
U059,U091,0,2026-01-06 01:44:00,3.1831777096488176,50,30
U059,U100,0,2026-04-24 12:07:00,18.479992069928418,50,100
U059,U055,0,2026-05-02 22:09:00,1.382196301777527,50,30
U060,U085,1,2026-03-11 19:38:00,15.636321551933777,100,30
U060,U054,0,2026-04-18 03:32:00,7.737176887937452,50,30
U060,U038,1,2026-01-31 09:07:00,23.33074043520667,100,30
U060,U004,0,2026-05-08 06:38:00,19.256096447049014,50,30
U060,U082,0,2026-03-09 16:12:00,10.122426306263405,50,30
U060,U063,0,2026-04-15 09:10:00,11.455858144540363,50,30
U060,U011,0,2026-05-08 06:44:00,16.26902018934572,50,30
U060,U031,1,2026-03-26 07:00:00,4.676843497972323,50,30
U061,U083,0,2026-01-24 16:04:00,9.183496295658514,50,30
U061,U015,1,2026-01-26 08:41:00,2.643914212284661,100,30
U061,U048,0,2026-03-17 08:29:00,9.296754822283694,50,30
U061,U099,0,2026-02-14 01:54:00,2.301048189402567,50,30
U061,U023,1,2026-06-23 10:27:00,24.6676476086387,50,30
U061,U051,0,2026-01-25 01:00:00,12.469977236313918,50,30
U061,U057,1,2026-06-19 20:10:00,21.446196914944448,100,30
U061,U084,1,2026-04-23 19:17:00,34.06671380266176,50,30
U062,U010,1,2026-03-11 12:44:00,12.194818105074475,50,30
U062,U079,1,2026-04-18 20:56:00,7.495626923912926,50,30
U062,U081,1,2026-01-29 04:44:00,51.95806017815846,50,30
U062,U021,0,2026-02-10 03:26:00,7.248415510863662,50,30
U062,U047,1,2026-05-04 18:43:00,24.767452290394974,50,30
U062,U060,0,2026-06-06 12:49:00,12.682561372280091,70,30
U062,U068,0,2026-01-08 21:56:00,18.09870387245997,100,30
U062,U096,0,2026-02-03 15:58:00,7.439288918908758,50,30
U063,U017,0,2026-06-30 21:33:00,18.79197663234571,100,30
U063,U011,1,2026-05-28 23:36:00,23.7702308856034,100,30
U063,U076,0,2026-06-21 10:33:00,3.0946273580895483,100,30
U063,U064,1,2026-06-29 19:06:00,26.0985646712509,100,100
U063,U070,0,2026-03-05 15:22:00,1.3055068724348282,50,30
U063,U055,0,2026-06-14 12:09:00,19.120057666254947,50,30
U063,U092,1,2026-05-23 19:03:00,39.70369271684948,50,30
U063,U043,0,2026-02-10 16:54:00,23.07212471915612,70,30
U064,U032,0,2026-03-13 01:32:00,35.130520115612505,50,30
U064,U066,0,2026-06-14 12:25:00,29.32025356250259,100,30
U064,U003,0,2026-01-21 14:28:00,14.945192706484296,50,30
U064,U060,1,2026-04-25 02:54:00,43.75668681624529,50,30
U064,U039,0,2026-03-22 03:31:00,10.618591717787043,50,30
U064,U058,0,2026-01-05 03:25:00,24.795508185629807,50,30
U064,U015,0,2026-05-23 17:00:00,14.055526394642975,50,30
U064,U091,1,2026-06-04 19:40:00,27.781578391826372,50,30
U065,U087,1,2026-01-14 07:54:00,27.82877206423009,100,100
U065,U007,0,2026-05-24 19:38:00,28.99637070148207,100,30
U065,U100,0,2026-06-18 11:45:00,9.472870729969403,50,30
U065,U056,0,2026-01-25 21:14:00,20.915466656027395,50,30
U065,U005,0,2026-04-01 20:51:00,8.700974592397966,50,30
U065,U054,0,2026-05-14 11:44:00,3.022070217922547,50,30
U065,U021,1,2026-02-12 15:08:00,71.85819871416359,50,30
U065,U070,1,2026-04-15 03:16:00,42.68527426596941,70,30
U066,U095,1,2026-02-18 22:21:00,22.849593476700424,50,100
U066,U025,0,2026-04-17 01:59:00,21.843787683843757,50,30
U066,U033,0,2026-06-22 18:07:00,16.07088507452081,50,30
U066,U099,1,2026-04-26 14:42:00,4.2945942004368325,50,30
U066,U005,0,2026-05-10 04:31:00,10.40322924645137,50,30
U066,U068,0,2026-01-13 17:59:00,24.86315345264871,50,30
U066,U065,0,2026-05-30 15:59:00,3.713389505781506,50,30
U066,U030,0,2026-02-15 22:37:00,3.65466894663685,50,30
U067,U049,1,2026-05-10 12:26:00,13.245683997009536,50,30
U067,U006,1,2026-06-27 07:17:00,16.288591265558356,50,100
U067,U089,1,2026-03-29 09:28:00,10.407521145565724,100,100
U067,U004,0,2026-02-05 13:38:00,5.553860323344882,50,30
U067,U035,1,2026-05-12 09:53:00,36.33042921584141,50,30
U067,U012,0,2026-03-22 22:47:00,4.587396178515147,50,30
U067,U057,1,2026-06-11 06:12:00,18.225353476023493,50,30
U067,U005,0,2026-03-16 21:22:00,23.714621184282255,50,30
U068,U042,0,2026-06-13 10:45:00,2.7596242033921543,50,30
U068,U087,1,2026-04-01 17:30:00,27.22587060808621,50,30
U068,U076,0,2026-06-20 22:26:00,18.42775219887745,50,30
U068,U033,1,2026-05-17 09:56:00,28.195711353730413,50,30
U068,U066,1,2026-01-04 16:06:00,24.86315345264871,50,30
U068,U031,0,2026-02-07 01:42:00,17.923185459778793,100,30
U068,U088,0,2026-03-10 05:18:00,17.30691873743531,50,30
U068,U001,0,2026-02-07 01:44:00,7.734427200456663,50,30
U069,U061,1,2026-06-22 23:35:00,20.856950592409955,50,100
U069,U001,1,2026-06-15 17:24:00,30.95900594898887,50,30
U069,U029,0,2026-06-28 09:44:00,32.06405338308245,50,100
U069,U068,1,2026-04-08 12:26:00,15.577340957166374,100,30
U069,U024,1,2026-06-25 10:35:00,15.83810643143513,50,30
U069,U031,0,2026-03-06 06:39:00,11.312862773993004,50,30
U069,U027,1,2026-04-24 07:58:00,27.753675971382492,50,30
U069,U057,1,2026-06-15 11:48:00,46.15973680251928,50,30
U070,U020,0,2026-02-15 21:04:00,37.58798850397886,50,100
U070,U054,0,2026-02-14 23:32:00,13.345661536828402,50,30
U070,U074,0,2026-01-11 13:17:00,2.9180819985345354,50,30
U070,U006,0,2026-02-03 05:37:00,16.00657876766913,50,30
U070,U067,1,2026-01-02 10:29:00,31.926896696761318,50,30
U070,U048,1,2026-02-09 01:09:00,15.532919423619374,100,30
U070,U045,1,2026-06-02 01:49:00,40.22077932298424,50,30
U070,U081,1,2026-06-07 21:19:00,9.70761241566413,50,30
U071,U021,0,2026-02-17 16:04:00,31.12657476322978,50,30
U071,U094,1,2026-02-10 13:34:00,30.673307280039204,70,30
U071,U037,0,2026-01-24 11:14:00,10.28275837821933,100,30
U071,U027,0,2026-06-19 10:21:00,16.221025994013512,50,30
U071,U076,1,2026-02-25 19:33:00,30.697098311562904,50,30
U071,U081,1,2026-05-24 20:00:00,12.031890842553166,50,100
U071,U065,0,2026-03-30 14:15:00,27.636774697071086,70,30
U071,U013,1,2026-06-07 19:15:00,6.934758188749496,50,30
U072,U069,0,2026-05-19 23:18:00,9.632348615192225,70,30
U072,U032,0,2026-05-13 11:32:00,3.5830029414149562,50,100
U072,U061,0,2026-04-25 15:02:00,9.1562868243318,50,30
U072,U066,0,2026-06-16 06:20:00,21.374368417981753,50,30
U072,U070,0,2026-01-25 05:49:00,19.672807400405244,50,30
U072,U019,0,2026-01-02 20:04:00,22.687907832918626,70,30
U072,U048,0,2026-06-11 06:55:00,13.84233157894931,50,30
U072,U051,0,2026-01-27 06:34:00,15.351014744761237,50,30
U073,U060,1,2026-06-25 04:01:00,43.96898685166075,50,30
U073,U019,0,2026-03-26 01:05:00,5.064338638094914,50,30
U073,U034,0,2026-02-15 08:35:00,6.180291987757301,50,30
U073,U082,0,2026-02-28 08:26:00,7.7106159956732885,100,100
U073,U042,0,2026-06-11 12:27:00,20.76098054348484,50,30
U073,U074,0,2026-04-10 21:07:00,23.591442151408504,50,30
U073,U043,0,2026-06-14 23:39:00,12.58878175727153,50,30
U073,U099,0,2026-05-30 01:44:00,19.20159558936652,50,30
U074,U018,0,2026-03-14 14:24:00,38.92915905236568,50,30
U074,U038,1,2026-06-19 00:30:00,12.693719163934498,100,100
U074,U091,1,2026-02-26 04:47:00,24.005637641377803,70,100
U074,U094,0,2026-05-20 09:40:00,6.407689220224201,50,30
U074,U093,1,2026-06-23 23:41:00,59.701251747118754,50,30
U074,U092,0,2026-01-03 17:55:00,29.093071004454018,50,30
U074,U061,0,2026-02-01 01:00:00,8.814353246741872,50,30
U074,U024,1,2026-04-11 17:35:00,27.173521481894763,50,30
U075,U060,0,2026-06-15 16:09:00,20.06517177244396,50,30
U075,U012,0,2026-02-26 19:53:00,3.2011439916192868,50,100
U075,U073,1,2026-01-30 05:42:00,18.198253144032115,70,100
U075,U063,1,2026-01-14 17:29:00,10.404212617293066,50,30
U075,U079,1,2026-01-19 09:42:00,38.62044262393037,50,30
U075,U093,0,2026-01-26 06:46:00,10.470907973097807,50,30
U075,U051,0,2026-03-26 11:08:00,2.114527995787663,50,30
U075,U087,0,2026-03-02 03:18:00,18.93090077321622,50,30
U076,U003,1,2026-06-27 18:09:00,16.576918562955672,50,100
U076,U050,1,2026-04-04 10:27:00,17.19286190706122,100,30
U076,U058,0,2026-03-22 07:50:00,34.61182025172841,50,30
U076,U002,0,2026-06-14 13:17:00,3.4674654038608073,50,30
U076,U015,1,2026-02-04 21:46:00,23.248779475307714,50,30
U076,U085,0,2026-05-03 14:28:00,14.324759094073885,50,30
U076,U083,0,2026-03-20 15:35:00,12.756668253609948,50,30
U076,U041,1,2026-06-15 19:05:00,46.91415531497814,50,100
U077,U075,1,2026-01-20 23:04:00,32.75460597365398,50,30
U077,U074,1,2026-05-10 20:01:00,13.77861749720893,50,30
U077,U007,1,2026-05-29 12:49:00,27.782254387095133,50,30
U077,U028,0,2026-01-10 17:16:00,13.297625889097429,50,30
U077,U081,1,2026-05-19 15:41:00,25.064358829410793,50,30
U077,U016,0,2026-04-04 12:14:00,31.812915155530074,50,30
U077,U023,1,2026-05-31 23:54:00,11.981030557078423,50,30
U077,U045,0,2026-04-29 16:32:00,27.694134627263583,50,30
U078,U062,1,2026-06-07 21:10:00,37.45892971346261,50,30
U078,U011,1,2026-02-05 14:10:00,17.556469873974706,100,30
U078,U020,0,2026-05-25 21:55:00,35.87612642372173,100,30
U078,U038,1,2026-05-04 11:02:00,29.170490006572514,50,30
U078,U070,0,2026-05-05 07:04:00,28.644567990260988,50,30
U078,U022,0,2026-03-01 01:42:00,5.429717625835655,50,30
U078,U050,0,2026-04-03 12:30:00,8.024782448976874,70,30
U078,U067,1,2026-01-12 01:41:00,10.922656894411485,50,30
U079,U036,1,2026-05-29 17:36:00,25.027020264221665,50,30
U079,U097,0,2026-06-17 12:23:00,13.258938315424668,50,30
U079,U024,0,2026-01-20 16:16:00,18.898879915586132,50,30
U079,U055,0,2026-02-27 16:25:00,17.048659993951592,50,30
U079,U078,0,2026-03-30 15:50:00,18.696763579823898,50,100
U079,U052,1,2026-06-04 00:32:00,22.991900379247195,50,30
U079,U044,1,2026-04-23 05:14:00,34.756583667828636,50,30
U079,U027,1,2026-06-14 08:13:00,27.935539787760028,50,30
U080,U028,1,2026-03-26 23:07:00,21.694306642381918,50,30
U080,U071,0,2026-05-03 15:13:00,15.539674141138555,50,30
U080,U010,0,2026-06-15 13:01:00,16.328321972446634,50,30
U080,U045,0,2026-02-02 18:37:00,11.945923188383569,50,30
U080,U020,0,2026-06-11 16:02:00,28.40079684468511,70,30
U080,U097,1,2026-02-07 01:10:00,30.03858621460735,50,30
U080,U092,0,2026-02-16 16:25:00,8.082669886175783,50,30
U080,U081,0,2026-05-25 20:01:00,14.938602819862881,50,30
U081,U044,0,2026-05-01 15:10:00,14.107147072095835,50,30
U081,U032,0,2026-04-16 19:09:00,26.76004474928517,50,30
U081,U017,1,2026-02-16 19:42:00,9.891363608941022,100,30
U081,U028,1,2026-02-12 23:43:00,18.25825186373331,100,30
U081,U011,0,2026-04-27 19:37:00,21.654902264407237,100,30
U081,U088,1,2026-04-07 12:08:00,21.419454528080156,50,30
U081,U016,0,2026-02-21 16:55:00,12.1468309622071,100,30
U081,U097,1,2026-06-25 13:52:00,12.123269017496968,50,100
U082,U020,1,2026-05-17 16:48:00,22.802227318895476,50,30
U082,U065,0,2026-05-04 21:08:00,24.195138360860547,50,30
U082,U050,1,2026-05-19 00:57:00,12.790020733223109,50,30
U082,U069,1,2026-06-23 20:27:00,9.692983426937253,50,30
U082,U036,0,2026-04-05 01:44:00,8.248037539977807,50,30
U082,U018,0,2026-02-28 15:50:00,7.073049330400854,50,30
U082,U063,0,2026-03-31 18:51:00,2.9116892192818393,50,30
U082,U040,0,2026-06-28 18:06:00,9.488648545915948,50,30
U083,U065,0,2026-05-20 13:16:00,8.634202137879651,100,30
U083,U089,0,2026-01-02 18:33:00,18.190526530654363,50,30
U083,U091,0,2026-01-02 12:41:00,16.088818773282515,50,30
U083,U080,0,2026-03-22 13:23:00,12.7438163268156,50,30
U083,U092,0,2026-04-20 20:37:00,7.927654191384939,50,30
U083,U041,0,2026-05-18 13:36:00,13.492631914754288,100,30
U083,U007,0,2026-03-12 21:25:00,13.785050547409098,70,30
U083,U093,1,2026-04-16 17:50:00,16.25855070999495,100,30
U084,U059,0,2026-03-30 22:25:00,11.990376576359592,50,30
U084,U085,1,2026-06-18 03:47:00,18.61493034374327,50,30
U084,U019,0,2026-06-29 05:06:00,8.535884749432332,50,30
U084,U096,0,2026-04-13 10:51:00,17.14273089155414,50,30
U084,U004,0,2026-06-28 21:45:00,18.508190162175296,50,30
U084,U020,0,2026-04-10 20:00:00,18.30843227082525,50,30
U084,U015,0,2026-02-07 15:59:00,24.60012050176931,50,30
U084,U026,1,2026-01-23 02:16:00,39.524929255993385,50,30
U085,U016,0,2026-06-17 16:18:00,14.281878434407288,50,30
U085,U035,0,2026-06-02 01:49:00,3.0515413984848028,50,30
U085,U003,1,2026-06-13 15:28:00,33.47098049410261,50,30
U085,U019,0,2026-06-18 16:18:00,15.614682024178899,50,30
U085,U054,0,2026-06-03 16:33:00,11.179296962426879,50,30
U085,U026,1,2026-06-07 05:43:00,28.31547354066124,50,100
U085,U053,0,2026-03-03 20:00:00,24.454930867672932,50,30
U085,U078,1,2026-01-23 08:49:00,19.610477790136365,50,30
U086,U046,0,2026-01-18 02:35:00,9.350689378139926,50,30
U086,U094,0,2026-05-24 18:22:00,2.9938160350621006,50,30
U086,U049,0,2026-03-12 07:38:00,9.459814389889685,50,30
U086,U079,1,2026-04-27 12:36:00,3.1414464227187278,50,30
U086,U099,1,2026-02-14 13:32:00,35.47141516357078,50,30
U086,U018,0,2026-01-19 16:18:00,9.720024169272865,50,30
U086,U005,0,2026-01-30 16:16:00,24.2958269902834,50,30
U086,U016,1,2026-05-28 08:44:00,15.009483600633002,50,30
U087,U035,1,2026-04-28 21:29:00,9.133372111462098,50,30
U087,U077,1,2026-01-08 15:07:00,28.533107479154534,50,30
U087,U066,0,2026-04-08 20:50:00,15.775994177627506,50,30
U087,U007,1,2026-06-23 22:14:00,26.77162570645106,50,30
U087,U052,1,2026-04-16 11:33:00,23.58590212814776,50,30
U087,U015,0,2026-06-29 08:15:00,10.94562922295729,50,30
U087,U044,0,2026-04-13 21:47:00,8.573201974087338,50,30
U087,U076,1,2026-01-20 17:59:00,41.210761120888066,50,30
U088,U003,1,2026-06-24 06:31:00,26.525538794823255,50,30
U088,U079,0,2026-03-02 23:15:00,9.853263760556091,50,30
U088,U052,1,2026-02-22 07:12:00,25.48225477792211,50,30
U088,U067,1,2026-06-08 11:09:00,11.284851625094465,50,30
U088,U082,1,2026-01-31 02:43:00,27.571435442553305,50,30
U088,U091,1,2026-05-07 19:00:00,44.166154391232496,50,30
U088,U023,1,2026-05-19 01:54:00,18.09025972049011,50,30
U088,U035,0,2026-06-08 10:31:00,20.544089006229566,50,30
U089,U093,0,2026-02-26 18:08:00,18.370771106109412,50,30
U089,U039,0,2026-04-19 15:34:00,6.431380668023023,50,30
U089,U046,0,2026-03-30 12:55:00,14.085360326702256,50,30
U089,U010,0,2026-02-14 14:07:00,6.437751040667545,50,30
U089,U084,0,2026-04-28 10:44:00,7.888045775758323,50,30
U089,U028,0,2026-06-22 06:24:00,10.346794821687244,50,30
U089,U074,0,2026-03-25 11:39:00,32.53422488187734,70,30
U089,U045,1,2026-02-17 17:16:00,36.832968885509054,50,30
U090,U063,0,2026-04-18 22:48:00,15.992331966220505,100,30
U090,U080,0,2026-04-13 08:28:00,30.000022225139645,50,30
U090,U086,0,2026-02-03 18:43:00,12.459740305142809,50,30
U090,U015,0,2026-01-26 23:17:00,14.70912344963513,50,100
U090,U034,1,2026-05-23 13:54:00,27.192142949306774,70,30
U090,U051,0,2026-02-07 23:09:00,3.3819264647961957,100,100
U090,U062,0,2026-01-03 05:26:00,12.314091284351093,50,30
U090,U014,1,2026-06-11 16:34:00,11.361719810389962,100,30
U091,U043,0,2026-01-26 22:10:00,27.869617573589885,50,30
U091,U073,0,2026-03-07 15:53:00,3.5873390293811482,50,30
U091,U063,0,2026-04-26 23:21:00,13.13671141484623,50,30
U091,U050,0,2026-04-03 17:35:00,5.151901088764537,50,30
U091,U062,1,2026-03-07 11:01:00,4.1198062765273855,70,30
U091,U083,1,2026-03-31 21:38:00,16.088818773282515,100,30
U091,U028,0,2026-05-28 20:41:00,8.96669092684457,50,30
U091,U035,0,2026-03-14 11:20:00,9.104818138956489,50,30
U092,U057,0,2026-04-29 20:09:00,25.431730673947744,50,100
U092,U046,1,2026-06-13 10:26:00,14.381557086596697,100,30
U092,U073,0,2026-05-27 12:54:00,18.731327050819637,50,30
U092,U091,1,2026-01-21 05:21:00,18.975134935262602,50,30
U092,U050,0,2026-03-23 20:18:00,12.881756272238187,100,100
U092,U076,0,2026-06-04 20:25:00,2.612202450632014,50,30
U092,U065,0,2026-04-24 11:47:00,5.135358665176147,50,30
U092,U087,0,2026-04-26 13:10:00,18.22963843878741,50,30
U093,U066,0,2026-01-21 06:10:00,26.14390073526533,50,30
U093,U006,0,2026-01-25 02:59:00,19.16523590560869,50,30
U093,U013,1,2026-05-21 01:01:00,23.160201580449275,50,30
U093,U028,1,2026-05-15 02:06:00,36.155210573445586,50,30
U093,U096,0,2026-02-09 02:41:00,18.22843301962759,50,30
U093,U003,1,2026-04-10 09:14:00,11.644821184101248,50,30
U093,U040,0,2026-03-14 14:40:00,14.093690307413976,50,30
U093,U087,0,2026-05-15 05:01:00,23.54268584365906,100,30
U094,U091,1,2026-05-19 08:35:00,38.648487073483345,50,30
U094,U026,0,2026-06-28 17:11:00,30.274022327852578,50,100
U094,U011,0,2026-04-27 20:47:00,7.8343077502750225,50,30
U094,U088,0,2026-05-25 13:33:00,32.65081089848948,50,30
U094,U001,0,2026-05-17 09:58:00,19.667500096498046,50,30
U094,U080,1,2026-05-19 07:51:00,27.339545529580334,50,30
U094,U070,0,2026-03-20 11:26:00,39.46126554978657,70,30
U094,U090,0,2026-03-19 00:00:00,3.9841339023984914,50,30
U095,U070,0,2026-05-06 15:19:00,15.146346742284445,50,30
U095,U054,0,2026-04-21 09:38:00,16.94955175721409,50,30
U095,U094,0,2026-01-02 17:23:00,15.096090739009082,50,30
U095,U009,0,2026-05-24 13:25:00,18.867661374056823,50,100
U095,U099,0,2026-06-15 12:53:00,23.791056324593406,50,30
U095,U013,0,2026-03-09 02:27:00,13.333542764779072,50,30
U095,U081,0,2026-05-13 19:51:00,12.075345763581105,50,30
U095,U012,0,2026-03-11 09:41:00,14.995707697701302,50,30
U096,U092,0,2026-01-29 20:29:00,16.184190685490023,100,30
U096,U074,0,2026-03-11 22:39:00,3.1491519162909163,50,30
U096,U099,1,2026-03-24 00:09:00,36.76083685378979,70,30
U096,U013,0,2026-05-17 00:11:00,13.017990029400078,50,30
U096,U084,1,2026-03-14 08:08:00,17.14273089155414,50,30
U096,U028,0,2026-01-03 07:05:00,11.390277297534102,50,30
U096,U044,1,2026-05-07 06:21:00,44.11956713160387,50,30
U096,U020,0,2026-05-08 11:29:00,25.066701537708525,50,30
U097,U017,0,2026-04-11 02:34:00,18.89468083143501,50,30
U097,U006,0,2026-02-19 08:52:00,23.3758782110229,50,30
U097,U025,0,2026-01-04 03:49:00,7.687224216019311,50,30
U097,U089,0,2026-04-09 14:15:00,12.531829754544093,50,30
U097,U086,0,2026-01-09 06:29:00,5.965247523337733,50,30
U097,U015,0,2026-01-25 16:42:00,9.945340467277365,50,30
U097,U046,1,2026-05-02 12:43:00,7.642726325352892,100,30
U097,U087,1,2026-03-24 05:40:00,12.112360374160136,50,30
U098,U013,0,2026-02-20 11:56:00,32.85087016987667,50,30
U098,U054,0,2026-06-20 06:07:00,2.3295036209626825,50,30
U098,U041,0,2026-04-22 10:00:00,23.5523211202944,50,30
U098,U068,0,2026-03-12 18:07:00,14.617434339376764,50,30
U098,U091,1,2026-03-04 00:02:00,24.350938484338716,50,30
U098,U075,1,2026-06-26 15:44:00,45.472592753809025,50,30
U098,U052,0,2026-04-06 02:15:00,13.507482280965935,50,30
U098,U021,0,2026-01-24 21:39:00,15.023507857723223,50,30
U099,U028,0,2026-06-29 17:50:00,19.70064108600243,50,100
U099,U098,0,2026-05-05 07:20:00,22.47597065689683,50,30
U099,U011,1,2026-06-15 11:51:00,59.70839437745895,50,30
U099,U072,1,2026-02-19 00:44:00,13.105732848084214,50,30
U099,U016,0,2026-02-04 08:57:00,3.8714009534631826,100,30
U099,U084,0,2026-06-30 14:35:00,25.08102816669168,50,30
U099,U045,0,2026-06-28 15:12:00,23.549635328081912,50,30
U099,U070,0,2026-05-20 11:20:00,20.09456918173223,50,30
U100,U065,0,2026-05-16 04:28:00,9.472870729969403,50,30
U100,U056,0,2026-03-09 17:23:00,16.086512989919125,50,30
U100,U076,0,2026-06-13 16:24:00,5.936861982059835,100,30
U100,U098,0,2026-01-05 19:54:00,5.930923769511827,50,30
U100,U046,0,2026-06-08 07:20:00,13.522546637423122,70,30
U100,U019,1,2026-06-18 17:52:00,16.154900037395002,50,30
U100,U053,1,2026-05-15 21:31:00,28.60939745285697,50,30
U100,U010,0,2026-02-09 19:18:00,7.282843051856328,50,30
